Entity,Code,Year,Geo Biomass Other - TWh
South and Central America (BP),,1970,0.57093334
South and Central America (BP),,1971,2.1533859
South and Central America (BP),,1972,2.1425977
South and Central America (BP),,1973,2.2767706
South and Central America (BP),,1974,2.3891551
South and Central America (BP),,1975,2.873168
South and Central America (BP),,1976,3.3633003
South and Central America (BP),,1977,3.6838486
South and Central America (BP),,1978,4.0839167
South and Central America (BP),,1979,4.383003
South and Central America (BP),,1980,4.405631
South and Central America (BP),,1981,4.883746
South and Central America (BP),,1982,5.525553
South and Central America (BP),,1983,6.358536
South and Central America (BP),,1984,6.1837726
South and Central America (BP),,1985,6.076122
South and Central America (BP),,1986,6.2676725
South and Central America (BP),,1987,6.7021995
South and Central America (BP),,1988,6.639707
South and Central America (BP),,1989,6.9310308
South and Central America (BP),,1990,8.331682
South and Central America (BP),,1991,8.405421
South and Central America (BP),,1992,10.720842
South and Central America (BP),,1993,10.275521
South and Central America (BP),,1994,10.812127
South and Central America (BP),,1995,11.071227
South and Central America (BP),,1996,12.450906
South and Central America (BP),,1997,13.107331
South and Central America (BP),,1998,12.338713
South and Central America (BP),,1999,14.474613
South and Central America (BP),,2000,14.565456
South and Central America (BP),,2001,16.18441
South and Central America (BP),,2002,17.89747
South and Central America (BP),,2003,19.829304
South and Central America (BP),,2004,20.932888
South and Central America (BP),,2005,22.180126
South and Central America (BP),,2006,23.593657
South and Central America (BP),,2007,28.834093
South and Central America (BP),,2008,32.623924
South and Central America (BP),,2009,36.51271
South and Central America (BP),,2010,46.770008
South and Central America (BP),,2011,48.80147
South and Central America (BP),,2012,54.824295
South and Central America (BP),,2013,62.14274
South and Central America (BP),,2014,67.83141
South and Central America (BP),,2015,71.73237
South and Central America (BP),,2016,74.42276
South and Central America (BP),,2017,76.86468
South and Central America (BP),,2018,80.97644
South and Central America (BP),,2019,83.72203
South and Central America (BP),,2020,87.61103
South and Central America (BP),,2021,83.95458
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0.047
Spain,ESP,1971,0.052
Spain,ESP,1972,0.061
Spain,ESP,1973,0.056
Spain,ESP,1974,0.051
Spain,ESP,1975,0.113
Spain,ESP,1976,0.187
Spain,ESP,1977,0.309
Spain,ESP,1978,0.316
Spain,ESP,1979,0.251
Spain,ESP,1980,0.362
Spain,ESP,1981,0.424
Spain,ESP,1982,0.487
Spain,ESP,1983,0.56
Spain,ESP,1984,0.55
Spain,ESP,1985,0.611
Spain,ESP,1986,0.538
Spain,ESP,1987,0.563
Spain,ESP,1988,0.673
Spain,ESP,1989,0.578
Spain,ESP,1990,0.542
Spain,ESP,1991,0.542
Spain,ESP,1992,0.575
Spain,ESP,1993,0.579
Spain,ESP,1994,0.639
Spain,ESP,1995,1.011
Spain,ESP,1996,1.083
Spain,ESP,1997,1.463
Spain,ESP,1998,1.531
Spain,ESP,1999,1.724
Spain,ESP,2000,1.493
Spain,ESP,2001,1.631
Spain,ESP,2002,2.586
Spain,ESP,2003,3.184
Spain,ESP,2004,3.33
Spain,ESP,2005,2.653
Spain,ESP,2006,2.774
Spain,ESP,2007,2.898
Spain,ESP,2008,3.255
Spain,ESP,2009,3.4088092
Spain,ESP,2010,3.817644
Spain,ESP,2011,4.515
Spain,ESP,2012,4.9770093
Spain,ESP,2013,5.290421
Spain,ESP,2014,5.414057
Spain,ESP,2015,5.7641673
Spain,ESP,2016,5.6646805
Spain,ESP,2017,6.078
Spain,ESP,2018,6.175547
Spain,ESP,2019,5.637065
Spain,ESP,2020,6.137239
Spain,ESP,2021,6.615242
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0
Sri Lanka,LKA,2001,0
Sri Lanka,LKA,2002,0
Sri Lanka,LKA,2003,0
Sri Lanka,LKA,2004,0.00012
Sri Lanka,LKA,2005,0.00228
Sri Lanka,LKA,2006,0.00178
Sri Lanka,LKA,2007,0.0011
Sri Lanka,LKA,2008,0.00572
Sri Lanka,LKA,2009,0.02301
Sri Lanka,LKA,2010,0.03251
Sri Lanka,LKA,2011,0.031626
Sri Lanka,LKA,2012,0.022173
Sri Lanka,LKA,2013,0.026389
Sri Lanka,LKA,2014,0.041393
Sri Lanka,LKA,2015,0.05731
Sri Lanka,LKA,2016,0.07196
Sri Lanka,LKA,2017,0.067
Sri Lanka,LKA,2018,0.0871
Sri Lanka,LKA,2019,0.1175
Sri Lanka,LKA,2020,0.11782192
Sri Lanka,LKA,2021,0.12831242
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0.13
Sweden,SWE,1971,0.16
Sweden,SWE,1972,0.226
Sweden,SWE,1973,0.399
Sweden,SWE,1974,0.357
Sweden,SWE,1975,0.31
Sweden,SWE,1976,0.354
Sweden,SWE,1977,0.36
Sweden,SWE,1978,0.276
Sweden,SWE,1979,0.347
Sweden,SWE,1980,0.721
Sweden,SWE,1981,0.921
Sweden,SWE,1982,1.002
Sweden,SWE,1983,1.447
Sweden,SWE,1984,1.848
Sweden,SWE,1985,1.802
Sweden,SWE,1986,1.98
Sweden,SWE,1987,1.959
Sweden,SWE,1988,2.041
Sweden,SWE,1989,2.189
Sweden,SWE,1990,1.943
Sweden,SWE,1991,1.86
Sweden,SWE,1992,2.01
Sweden,SWE,1993,2.171
Sweden,SWE,1994,2.229
Sweden,SWE,1995,2.354
Sweden,SWE,1996,2.118
Sweden,SWE,1997,2.773
Sweden,SWE,1998,2.78
Sweden,SWE,1999,2.697
Sweden,SWE,2000,4.098
Sweden,SWE,2001,3.777
Sweden,SWE,2002,4.175
Sweden,SWE,2003,4.51
Sweden,SWE,2004,7.201
Sweden,SWE,2005,7.491
Sweden,SWE,2006,8.359
Sweden,SWE,2007,9.836
Sweden,SWE,2008,10.337
Sweden,SWE,2009,11.46
Sweden,SWE,2010,12.192
Sweden,SWE,2011,11.536
Sweden,SWE,2012,12.194
Sweden,SWE,2013,11.45
Sweden,SWE,2014,10.696
Sweden,SWE,2015,10.765
Sweden,SWE,2016,11.488078
Sweden,SWE,2017,12.076
Sweden,SWE,2018,11.913
Sweden,SWE,2019,13.036
Sweden,SWE,2020,11.177
Sweden,SWE,2021,13.329401
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0.098
Switzerland,CHE,1979,0.287
Switzerland,CHE,1980,0.173
Switzerland,CHE,1981,0.436
Switzerland,CHE,1982,0.39
Switzerland,CHE,1983,0.396
Switzerland,CHE,1984,0.369
Switzerland,CHE,1985,0.365
Switzerland,CHE,1986,0.458
Switzerland,CHE,1987,0.511
Switzerland,CHE,1988,0.513
Switzerland,CHE,1989,0.529
Switzerland,CHE,1990,0.438
Switzerland,CHE,1991,0.436
Switzerland,CHE,1992,0.485
Switzerland,CHE,1993,0.491
Switzerland,CHE,1994,0.55
Switzerland,CHE,1995,0.574
Switzerland,CHE,1996,0.614
Switzerland,CHE,1997,0.658
Switzerland,CHE,1998,0.689
Switzerland,CHE,1999,0.749
Switzerland,CHE,2000,0.833
Switzerland,CHE,2001,0.876
Switzerland,CHE,2002,0.909
Switzerland,CHE,2003,0.93
Switzerland,CHE,2004,0.97
Switzerland,CHE,2005,1.016
Switzerland,CHE,2006,1.135
Switzerland,CHE,2007,1.179
Switzerland,CHE,2008,1.229
Switzerland,CHE,2009,1.229
Switzerland,CHE,2010,1.272
Switzerland,CHE,2011,1.385
Switzerland,CHE,2012,1.527
Switzerland,CHE,2013,1.607
Switzerland,CHE,2014,1.671
Switzerland,CHE,2015,1.601
Switzerland,CHE,2016,1.725
Switzerland,CHE,2017,1.838
Switzerland,CHE,2018,1.811
Switzerland,CHE,2019,1.862
Switzerland,CHE,2020,1.968
Switzerland,CHE,2021,1.9268767
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0.00828249
Taiwan,TWN,1983,0.004545145
Taiwan,TWN,1984,0.00350599
Taiwan,TWN,1985,0.00295588
Taiwan,TWN,1986,0.0045321
Taiwan,TWN,1987,0.0028272
Taiwan,TWN,1988,0.00310436
Taiwan,TWN,1989,0.19544277
Taiwan,TWN,1990,0.21162774
Taiwan,TWN,1991,0.24322364
Taiwan,TWN,1992,0.2616219
Taiwan,TWN,1993,0.2327173
Taiwan,TWN,1994,0.25695983
Taiwan,TWN,1995,0.3838267
Taiwan,TWN,1996,0.46987763
Taiwan,TWN,1997,0.5255885
Taiwan,TWN,1998,0.6072004
Taiwan,TWN,1999,0.7588659
Taiwan,TWN,2000,1.0473703
Taiwan,TWN,2001,1.3202769
Taiwan,TWN,2002,1.5993352
Taiwan,TWN,2003,1.7726351
Taiwan,TWN,2004,1.8489127
Taiwan,TWN,2005,1.8503994
Taiwan,TWN,2006,1.8496343
Taiwan,TWN,2007,1.8839118
Taiwan,TWN,2008,1.8168589
Taiwan,TWN,2009,1.7474228
Taiwan,TWN,2010,1.8338163
Taiwan,TWN,2011,1.8345631
Taiwan,TWN,2012,1.8303318
Taiwan,TWN,2013,1.8484012
Taiwan,TWN,2014,1.912524
Taiwan,TWN,2015,1.9383065
Taiwan,TWN,2016,1.9036957
Taiwan,TWN,2017,1.8582038
Taiwan,TWN,2018,1.9685836
Taiwan,TWN,2019,1.9841806
Taiwan,TWN,2020,1.9713054
Taiwan,TWN,2021,1.980124
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0.00492
Thailand,THA,1988,0.03019
Thailand,THA,1989,0.02157
Thailand,THA,1990,0.025009
Thailand,THA,1991,0.029667
Thailand,THA,1992,0.020861
Thailand,THA,1993,0.029429
Thailand,THA,1994,0.05076354
Thailand,THA,1995,0.14274906
Thailand,THA,1996,0.2071208
Thailand,THA,1997,0.27350026
Thailand,THA,1998,0.3095111
Thailand,THA,1999,0.4474333
Thailand,THA,2000,0.5268975
Thailand,THA,2001,0.62108785
Thailand,THA,2002,0.7524022
Thailand,THA,2003,1.2314934
Thailand,THA,2004,1.8419179
Thailand,THA,2005,1.856268
Thailand,THA,2006,1.9895779
Thailand,THA,2007,2.4194698
Thailand,THA,2008,2.1396863
Thailand,THA,2009,2.252298
Thailand,THA,2010,3.3656135
Thailand,THA,2011,3.9790473
Thailand,THA,2012,4.696402
Thailand,THA,2013,5.6263814
Thailand,THA,2014,6.717463
Thailand,THA,2015,7.3368325
Thailand,THA,2016,8.816594
Thailand,THA,2017,9.29357
Thailand,THA,2018,11.746234
Thailand,THA,2019,12.587671
Thailand,THA,2020,11.701059
Thailand,THA,2021,12.982535
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.035
Trinidad and Tobago,TTO,1972,0.035
Trinidad and Tobago,TTO,1973,0.029
Trinidad and Tobago,TTO,1974,0.025
Trinidad and Tobago,TTO,1975,0.023
Trinidad and Tobago,TTO,1976,0.019
Trinidad and Tobago,TTO,1977,0.023
Trinidad and Tobago,TTO,1978,0.029
Trinidad and Tobago,TTO,1979,0.029
Trinidad and Tobago,TTO,1980,0.026
Trinidad and Tobago,TTO,1981,0.019
Trinidad and Tobago,TTO,1982,0.018
Trinidad and Tobago,TTO,1983,0.016
Trinidad and Tobago,TTO,1984,0.013
Trinidad and Tobago,TTO,1985,0.017
Trinidad and Tobago,TTO,1986,0.026
Trinidad and Tobago,TTO,1987,0.031
Trinidad and Tobago,TTO,1988,0.027
Trinidad and Tobago,TTO,1989,0.026
Trinidad and Tobago,TTO,1990,0.031
Trinidad and Tobago,TTO,1991,0.025
Trinidad and Tobago,TTO,1992,0.03
Trinidad and Tobago,TTO,1993,0.028
Trinidad and Tobago,TTO,1994,0.032
Trinidad and Tobago,TTO,1995,0.033
Trinidad and Tobago,TTO,1996,0.017
Trinidad and Tobago,TTO,1997,0.018
Trinidad and Tobago,TTO,1998,0.018
Trinidad and Tobago,TTO,1999,0.018
Trinidad and Tobago,TTO,2000,0.02
Trinidad and Tobago,TTO,2001,0.029
Trinidad and Tobago,TTO,2002,0.026
Trinidad and Tobago,TTO,2003,0.012
Trinidad and Tobago,TTO,2004,0.023
Trinidad and Tobago,TTO,2005,0.022
Trinidad and Tobago,TTO,2006,0.026
Trinidad and Tobago,TTO,2007,0.019
Trinidad and Tobago,TTO,2008,0.02
Trinidad and Tobago,TTO,2009,0.019
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Turkey,TUR,1965,0.1
Turkey,TUR,1966,0.122
Turkey,TUR,1967,0.173
Turkey,TUR,1968,0.179
Turkey,TUR,1969,0.178
Turkey,TUR,1970,0.166
Turkey,TUR,1971,0.162
Turkey,TUR,1972,0.175
Turkey,TUR,1973,0.197
Turkey,TUR,1974,0.207
Turkey,TUR,1975,0.22
Turkey,TUR,1976,0.161
Turkey,TUR,1977,0.218
Turkey,TUR,1978,0.137
Turkey,TUR,1979,0.145
Turkey,TUR,1980,0.136
Turkey,TUR,1981,0.11
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0.0221
Turkey,TUR,1985,0.006
Turkey,TUR,1986,0.0436
Turkey,TUR,1987,0.0579
Turkey,TUR,1988,0.0684
Turkey,TUR,1989,0.0626
Turkey,TUR,1990,0.0801
Turkey,TUR,1991,0.1197
Turkey,TUR,1992,0.1167
Turkey,TUR,1993,0.134
Turkey,TUR,1994,0.13
Turkey,TUR,1995,0.3083
Turkey,TUR,1996,0.2591
Turkey,TUR,1997,0.3768
Turkey,TUR,1998,0.326
Turkey,TUR,1999,0.2139
Turkey,TUR,2000,0.2415
Turkey,TUR,2001,0.2736
Turkey,TUR,2002,0.2346
Turkey,TUR,2003,0.1676
Turkey,TUR,2004,0.1692
Turkey,TUR,2005,0.1284
Turkey,TUR,2006,0.14785
Turkey,TUR,2007,0.254942
Turkey,TUR,2008,0.304695
Turkey,TUR,2009,0.687389
Turkey,TUR,2010,1.001144
Turkey,TUR,2011,1.037141
Turkey,TUR,2012,1.491272
Turkey,TUR,2013,2.242158
Turkey,TUR,2014,3.446564
Turkey,TUR,2015,4.665543
Turkey,TUR,2016,7.1901
Turkey,TUR,2017,9.0998
Turkey,TUR,2018,11.0539
Turkey,TUR,2019,13.5759
Turkey,TUR,2020,15.7643
Turkey,TUR,2021,18.72745
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
Turkmenistan,TKM,2021,0
Turkmenistan,TKM,1985,
Turkmenistan,TKM,1986,
Turkmenistan,TKM,1987,
Turkmenistan,TKM,1988,
Turkmenistan,TKM,1989,
USSR,OWID_USS,1965,0
USSR,OWID_USS,1966,
USSR,OWID_USS,1967,
USSR,OWID_USS,1968,
USSR,OWID_USS,1969,
USSR,OWID_USS,1970,
USSR,OWID_USS,1971,
USSR,OWID_USS,1972,
USSR,OWID_USS,1973,
USSR,OWID_USS,1974,
USSR,OWID_USS,1975,
USSR,OWID_USS,1976,
USSR,OWID_USS,1977,
USSR,OWID_USS,1978,
USSR,OWID_USS,1979,
USSR,OWID_USS,1980,
USSR,OWID_USS,1981,
USSR,OWID_USS,1982,
USSR,OWID_USS,1983,
USSR,OWID_USS,1984,
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0.281
Ukraine,UKR,2008,0.264
Ukraine,UKR,2009,0.139
Ukraine,UKR,2010,0.188
Ukraine,UKR,2011,0.134
Ukraine,UKR,2012,0.134
Ukraine,UKR,2013,0.101
Ukraine,UKR,2014,0.13
Ukraine,UKR,2015,0.145
Ukraine,UKR,2016,0.136
Ukraine,UKR,2017,0.2099
Ukraine,UKR,2018,0.3005
Ukraine,UKR,2019,0.4069
Ukraine,UKR,2020,0.7554
Ukraine,UKR,2021,0.77824664
Ukraine,UKR,1985,
Ukraine,UKR,1986,
Ukraine,UKR,1987,
Ukraine,UKR,1988,
Ukraine,UKR,1989,
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0.0001
United Arab Emirates,ARE,2014,0.006
United Arab Emirates,ARE,2015,0.006
United Arab Emirates,ARE,2016,0.006
United Arab Emirates,ARE,2017,0.006
United Arab Emirates,ARE,2018,0.006
United Arab Emirates,ARE,2019,0.006
United Arab Emirates,ARE,2020,0.006016438
United Arab Emirates,ARE,2021,0.006
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0.5958
United Kingdom,GBR,1991,0.6879
United Kingdom,GBR,1992,0.9342
United Kingdom,GBR,1993,1.198
United Kingdom,GBR,1994,1.5185
United Kingdom,GBR,1995,1.6416
United Kingdom,GBR,1996,1.8046
United Kingdom,GBR,1997,2.1098
United Kingdom,GBR,1998,2.6542
United Kingdom,GBR,1999,3.4291
United Kingdom,GBR,2000,3.8818
United Kingdom,GBR,2001,4.526
United Kingdom,GBR,2002,5.0801
United Kingdom,GBR,2003,6.1737
United Kingdom,GBR,2004,7.3639
United Kingdom,GBR,2005,9.1023
United Kingdom,GBR,2006,9.2769
United Kingdom,GBR,2007,9.324501
United Kingdom,GBR,2008,9.649278
United Kingdom,GBR,2009,10.714948
United Kingdom,GBR,2010,12.262968
United Kingdom,GBR,2011,13.313794
United Kingdom,GBR,2012,14.737997
United Kingdom,GBR,2013,18.10489
United Kingdom,GBR,2014,22.621246
United Kingdom,GBR,2015,29.258976
United Kingdom,GBR,2016,30.065535
United Kingdom,GBR,2017,31.898373
United Kingdom,GBR,2018,34.97612
United Kingdom,GBR,2019,37.31942
United Kingdom,GBR,2020,39.32228
United Kingdom,GBR,2021,40.007
United States,USA,1965,13.332232
United States,USA,1966,14.062007
United States,USA,1967,14.073571
United States,USA,1968,15.546045
United States,USA,1969,16.22706
United States,USA,1970,16.235903
United States,USA,1971,16.584414
United States,USA,1972,18.67298
United States,USA,1973,19.989693
United States,USA,1974,20.404264
United States,USA,1975,19.754301
United States,USA,1976,22.564754
United States,USA,1977,23.536121
United States,USA,1978,24.678787
United States,USA,1979,25.756037
United States,USA,1980,26.656116
United States,USA,1981,27.377604
United States,USA,1982,26.405048
United States,USA,1983,29.8046
United States,USA,1984,35.595325
United States,USA,1985,36.392895
United States,USA,1986,38.70167
United States,USA,1987,42.665432
United States,USA,1988,42.394062
United States,USA,1989,48.854267
United States,USA,1990,57.459316
United States,USA,1991,60.55176
United States,USA,1992,64.815414
United States,USA,1993,66.92472
United States,USA,1994,66.35486
United States,USA,1995,63.26508
United States,USA,1996,64.82596
United States,USA,1997,65.82008
United States,USA,1998,65.61713
United States,USA,1999,66.47772
United States,USA,2000,66.582825
United States,USA,2001,66.83044
United States,USA,2002,71.78936
United States,USA,2003,71.33214
United States,USA,2004,71.94537
United States,USA,2005,72.59806
United States,USA,2006,73.08227
United States,USA,2007,73.86955
United States,USA,2008,73.551476
United States,USA,2009,73.15986
United States,USA,2010,75.061844
United States,USA,2011,75.77516
United States,USA,2012,77.0361
United States,USA,2013,80.665535
United States,USA,2014,84.07023
United States,USA,2015,83.73627
United States,USA,2016,82.722565
United States,USA,2017,82.80032
United States,USA,2018,81.8932
United States,USA,2019,76.82054
United States,USA,2020,74.30732
United States,USA,2021,75.490265
Upper-middle-income countries,,1965,0.1
Upper-middle-income countries,,1966,0.122
Upper-middle-income countries,,1967,0.173
Upper-middle-income countries,,1968,0.179
Upper-middle-income countries,,1969,0.178
Upper-middle-income countries,,1970,0.73693335
Upper-middle-income countries,,1971,1.081386
Upper-middle-income countries,,1972,1.1945976
Upper-middle-income countries,,1973,1.3987706
Upper-middle-income countries,,1974,1.782155
Upper-middle-income countries,,1975,2.124168
Upper-middle-income countries,,1976,2.1123004
Upper-middle-income countries,,1977,2.4248486
Upper-middle-income countries,,1978,2.551917
Upper-middle-income countries,,1979,3.4140034
Upper-middle-income countries,,1980,3.267526
Upper-middle-income countries,,1981,3.322641
Upper-middle-income countries,,1982,3.9714477
Upper-middle-income countries,,1983,4.8714304
Upper-middle-income countries,,1984,4.8097672
Upper-middle-income countries,,1985,5.270132
Upper-middle-income countries,,1986,7.175523
Upper-middle-income countries,,1987,8.556504
Upper-middle-income countries,,1988,8.604335
Upper-middle-income countries,,1989,8.687334
Upper-middle-income countries,,1990,9.761246
Upper-middle-income countries,,1991,10.6435
Upper-middle-income countries,,1992,12.21343
Upper-middle-income countries,,1993,12.419122
Upper-middle-income countries,,1994,12.970516
Upper-middle-income countries,,1995,16.270248
Upper-middle-income countries,,1996,15.909506
Upper-middle-income countries,,1997,17.664257
Upper-middle-income countries,,1998,17.924223
Upper-middle-income countries,,1999,18.730337
Upper-middle-income countries,,2000,19.686937
Upper-middle-income countries,,2001,20.819883
Upper-middle-income countries,,2002,22.078188
Upper-middle-income countries,,2003,25.544567
Upper-middle-income countries,,2004,27.178822
Upper-middle-income countries,,2005,32.38058
Upper-middle-income countries,,2006,35.204227
Upper-middle-income countries,,2007,42.788284
Upper-middle-income countries,,2008,49.19121
